id,template_type,tool,user_query,requires_clarification,ground_truth,Review_Status (OK/Fix/Drop),Reviewer_Notes
seed_0129_transliteration_3,transliteration,order_food,Domino's theke 2 ta Kacchi Biryani order daow plz.,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Domino's"", ""item"": ""Kacchi Biryani"", ""quantity"": 2}}",,
seed_0350_transliteration_4,transliteration,search_flights,mumbai theke london flight er info dao plz.,No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Mumbai"", ""destination"": ""London""}}",,
seed_0170_pure_bangla_5,pure_bangla,order_food,অনুগ্রহ করে Star Kabab থেকে একটি বারগার অর্ডার করে দিন।,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Star Kabab"", ""item"": ""Burger"", ""quantity"": 1}}",,
seed_0226_pure_bangla_1,pure_bangla,send_email,দয়া করে টিম-এর কাছে মিটিং নিয়ে একটা ইমেইল পাঠান।,No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Team"", ""subject"": ""Meeting"", ""body"": ""Regarding the Meeting""}}",,
seed_0122_transliteration_3,transliteration,order_food,Star Kabab theke 3ta kacchi biryani order kore dao.,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Star Kabab"", ""item"": ""Kacchi Biryani"", ""quantity"": 3}}",,
seed_0119_pure_bangla_2,pure_bangla,order_food,Star Kabab থেকে ২টা কাচ্চি বিরিয়ানি অর্ডার করো তো।,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Star Kabab"", ""item"": ""Kacchi Biryani"", ""quantity"": 2}}",,
seed_0374_transliteration_4,transliteration,currency_convert,500 USD theke INR e convert krte chai.,No,"{""tool_name"": ""currency_convert"", ""parameters"": {""amount"": 500, ""from_currency"": ""USD"", ""to_currency"": ""INR""}}",,
seed_0338_persona_code_switch_1,persona_code_switch,search_flights,"Arre, Kolkata theke Mumbai flight search koro toh ektu.",No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Kolkata"", ""destination"": ""Mumbai""}}",,
seed_0188_transliteration_4,transliteration,order_food,KFC theke 1 ta burger order kore dao.,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Burger"", ""quantity"": 1}}",,
seed_0101_persona_code_switch_2,persona_code_switch,book_ride,"Airport-e jete hobe, ekta taxi ki hoye jabe?",Yes,"{""tool_name"": ""book_ride"", ""parameters"": {""destination"": ""Airport""}}",,
seed_0002_pure_bangla_1,pure_bangla,get_weather,আজ ঢাকার আবহাওয়াটা কেমন আছে?,No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""Dhaka"", ""date"": ""today""}}",,
seed_0059_pure_bangla_4,pure_bangla,get_weather,বর্তমান আবহাওয়া সম্পর্কে আমাকে জানান।,Yes,"{""tool_name"": ""get_weather"", ""parameters"": {}}",,
seed_0140_persona_code_switch_5,persona_code_switch,order_food,KFC theke 3 ta kacchi biryani order korar byabostha koro to ektu.,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Kacchi Biryani"", ""quantity"": 3}}",,
seed_0241_pure_bangla_1,pure_bangla,create_calendar_event,সোমবার দুপুর ২টার দিকে একটা মিটিং শিডিউল করো তো।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Meeting"", ""date"": ""Monday"", ""time"": ""14:00""}}",,
seed_0052_persona_code_switch_4,persona_code_switch,get_weather,"Ektu janaba, Rajshahi er weather kemon?",No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""Rajshahi""}}",,
seed_0267_pure_bangla_2,pure_bangla,create_calendar_event,সোমবার দুপুর ২টায় ডাক্তারের সাথে আমার অ্যাপয়েন্টমেন্ট শিডিউল করো।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Doctor"", ""date"": ""Monday"", ""time"": ""14:00""}}",,
seed_0030_pure_bangla_3,pure_bangla,get_weather,মুম্বাই-এর আজকের তাপমাত্রা কত ডিগ্রি?,No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""Mumbai""}}",,
seed_0210_persona_code_switch_2,persona_code_switch,send_email,"Rahul ke leave niye ekta email pathaite hobe, ektu help korba?",No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Rahul"", ""subject"": ""Leave"", ""body"": ""Regarding the Leave""}}",,
seed_0277_persona_code_switch_2,persona_code_switch,create_calendar_event,"Tuesday 14:00 er dike Doctor fix kora lagbe, ektu dekhe daw na.",No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Doctor"", ""date"": ""Tuesday"", ""time"": ""14:00""}}",,
seed_0300_persona_code_switch_2,persona_code_switch,create_calendar_event,Tuesday 10:00 AM er jonno lunch schedule kore rakho to bhai.,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Lunch"", ""date"": ""Tuesday"", ""time"": ""10:00""}}",,
seed_0259_pure_bangla_3,pure_bangla,create_calendar_event,শুক্রবার দুপুর ২টায় মিটিংয়ের আয়োজন করার অনুরোধ করছি।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Meeting"", ""date"": ""Friday"", ""time"": ""14:00""}}",,
seed_0020_persona_code_switch_3,persona_code_switch,get_weather,Kolkata-r weather update ta ektu daw toh.,No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""Kolkata""}}",,
seed_0307_transliteration_1,transliteration,create_calendar_event,Tuesday 18:00 er dike Lunch fix koro plz.,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Lunch"", ""date"": ""Tuesday"", ""time"": ""18:00""}}",,
seed_0089_persona_code_switch_3,persona_code_switch,book_ride,"Bhai, ektu Gulshan theke Airport er jonno cab book kore dao to, emergency.",No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Gulshan"", ""destination"": ""Airport""}}",,
seed_0187_persona_code_switch_1,persona_code_switch,order_food,"Arre, KFC theke ektu 1ta burger order kore daw.",No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Burger"", ""quantity"": 1}}",,
seed_0018_persona_code_switch_5,persona_code_switch,get_weather,"Bhai, Kolkata-r weather kal kemon hobe ektu bolbi?",No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""Kolkata"", ""date"": ""tomorrow""}}",,
seed_0046_pure_bangla_0,pure_bangla,get_weather,আগামীকাল London-এর আবহাওয়া কেমন থাকবে?,No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""London"", ""date"": ""tomorrow""}}",,
seed_0205_transliteration_3,transliteration,send_email,Rahul k report niye ekta mail pathao plz.,No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Rahul"", ""subject"": ""Report"", ""body"": ""Regarding the Report""}}",,
seed_0216_pure_bangla_2,pure_bangla,send_email,বসকে ইমেইলের মাধ্যমে মিটিং রেডি হওয়ার বিষয়টি জানিয়ে দিন।,No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Boss"", ""subject"": ""Meeting"", ""body"": ""Meeting is ready.""}}",,
seed_0375_transliteration_3,transliteration,currency_convert,500 dollar soman koto rupi hoy?,No,"{""tool_name"": ""currency_convert"", ""parameters"": {""amount"": 500, ""from_currency"": ""USD"", ""to_currency"": ""INR""}}",,
seed_0205_persona_code_switch_0,persona_code_switch,send_email,Rahul-ke ekta email pathiye daw toh report-ta niye.,No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Rahul"", ""subject"": ""Report"", ""body"": ""Regarding the Report""}}",,
seed_0286_pure_bangla_2,pure_bangla,create_calendar_event,আগামী শুক্রবার দুপুর ২টার দিকে ডাক্তারের সাথে সাক্ষাতের ব্যবস্থা করুন।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Doctor"", ""date"": ""Friday"", ""time"": ""14:00""}}",,
seed_0230_persona_code_switch_3,persona_code_switch,send_email,"Team-ke report niye mail pathao toh, jodi hoy.",No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Team"", ""subject"": ""Report"", ""body"": ""Regarding the Report""}}",,
seed_0086_persona_code_switch_4,persona_code_switch,book_ride,"Bhai, ektu ride lagbe, Dhanmondi theke Gulshan jabo. Kono option ache?",No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Dhanmondi"", ""destination"": ""Gulshan""}}",,
seed_0228_transliteration_1,transliteration,send_email,Team ke email diye dao je Meeting is ready.,No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Team"", ""subject"": ""Meeting"", ""body"": ""Meeting is ready.""}}",,
seed_0121_persona_code_switch_1,persona_code_switch,order_food,"Arre, Star Kabab theke 3 Kacchi Biryani ektu order daw na.",No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Star Kabab"", ""item"": ""Kacchi Biryani"", ""quantity"": 3}}",,
seed_0152_pure_bangla_3,pure_bangla,order_food,Domino's থেকে একটি পিজা অর্ডার করার ব্যবস্থা করুন।,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Domino's"", ""item"": ""Pizza"", ""quantity"": 1}}",,
seed_0216_pure_bangla_0,pure_bangla,send_email,বসকে ইমেইল পাঠিয়ে দাও যে মিটিং প্রস্তুত আছে।,No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Boss"", ""subject"": ""Meeting"", ""body"": ""Meeting is ready.""}}",,
seed_0023_persona_code_switch_0,persona_code_switch,get_weather,"Mumbai er weather kemon aajke, bhai?",No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""Mumbai"", ""date"": ""today""}}",,
seed_0301_transliteration_4,transliteration,create_calendar_event,Tuesday 10:00 er dike lunch fix kore daw plz.,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Lunch"", ""date"": ""Tuesday"", ""time"": ""10:00""}}",,
seed_0226_persona_code_switch_3,persona_code_switch,send_email,"Team ke meeting er bishoye ekta email pathaona, please.",No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Team"", ""subject"": ""Meeting"", ""body"": ""Regarding the Meeting""}}",,
seed_0318_transliteration_4,transliteration,create_calendar_event,ekta meeting set kore dao plz,Yes,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""meeting""}}",,
seed_0051_persona_code_switch_1,persona_code_switch,get_weather,"Arre, weather ta kemon ajke bolte parbi?",Yes,"{""tool_name"": ""get_weather"", ""parameters"": {}}",,
seed_0257_pure_bangla_2,pure_bangla,create_calendar_event,শুক্রবার সকাল ১০টায় মিটিং রাখার ব্যবস্থা করো।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Meeting"", ""date"": ""Friday"", ""time"": ""10:00""}}",,
seed_0090_transliteration_0,transliteration,book_ride,"Bhai, Gulshan theke Airport jabo, ekta ride lagbe.",No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Gulshan"", ""destination"": ""Airport""}}",,
seed_0136_transliteration_1,transliteration,order_food,KFC theke 2ta Kacchi Biryani order dao to.,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Kacchi Biryani"", ""quantity"": 2}}",,
seed_0165_pure_bangla_3,pure_bangla,order_food,KFC থেকে ২টা পিজ্জা অর্ডার করে দাও তো।,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Pizza"", ""quantity"": 2}}",,
seed_0345_persona_code_switch_1,persona_code_switch,search_flights,"Arre, next week Kolkata theke London er flight gula ektu check kore daw toh.",No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Kolkata"", ""destination"": ""London"", ""date"": ""next week""}}",,
seed_0129_persona_code_switch_3,persona_code_switch,order_food,"Domino's theke 2 ta Kacchi Biryani order daw, khida lagche.",No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Domino's"", ""item"": ""Kacchi Biryani"", ""quantity"": 2}}",,
seed_0031_transliteration_3,transliteration,get_weather,ajk Delhi te weather kmn jano?,No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""Delhi"", ""date"": ""today""}}",,
seed_0175_transliteration_0,transliteration,order_food,Star Kabab theke 3ta burger order koro,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Star Kabab"", ""item"": ""Burger"", ""quantity"": 3}}",,
seed_0312_persona_code_switch_3,persona_code_switch,create_calendar_event,"Bhai, friday 14:00 er lunch ta schedule kore dao to.",No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Lunch"", ""date"": ""Friday"", ""time"": ""14:00""}}",,
seed_0075_persona_code_switch_1,persona_code_switch,book_ride,"Arre, Airport theke Gulshan jabo, ektu ride book koro na please.",No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Airport"", ""destination"": ""Gulshan""}}",,
seed_0226_pure_bangla_5,pure_bangla,send_email,টিম-কে মিটিংয়ের ব্যাপারে একটি ইমেইল লিখে পাঠানোর অনুরোধ রইল।,No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Team"", ""subject"": ""Meeting"", ""body"": ""Regarding the Meeting""}}",,
seed_0003_persona_code_switch_2,persona_code_switch,get_weather,Ektu janaba Dhakar weather ajke kemon?,No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""Dhaka"", ""date"": ""today""}}",,
seed_0104_pure_bangla_3,pure_bangla,book_ride,"Dhaka থেকে Chittagong যাব, একটা রাইড বুক করে দাও।",No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Dhaka"", ""destination"": ""Chittagong""}}",,
seed_0121_pure_bangla_4,pure_bangla,order_food,আমার জন্য Star Kabab থেকে ৩টি Kacchi Biryani অর্ডার করুন।,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Star Kabab"", ""item"": ""Kacchi Biryani"", ""quantity"": 3}}",,
seed_0204_pure_bangla_1,pure_bangla,send_email,Rahul-কে মেইল করে জানিয়ে দাও যে মিটিং রেডি আছে।,No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Rahul"", ""subject"": ""Meeting"", ""body"": ""Meeting is ready.""}}",,
seed_0369_transliteration_1,transliteration,currency_convert,1000 dollar soman koto tk?,No,"{""tool_name"": ""currency_convert"", ""parameters"": {""amount"": 1000, ""from_currency"": ""USD"", ""to_currency"": ""BDT""}}",,
seed_0193_persona_code_switch_4,persona_code_switch,order_food,"KFC theke 3 ta Burger lagbe, ektu order daw.",No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Burger"", ""quantity"": 3}}",,
seed_0142_transliteration_1,transliteration,order_food,Star Kabab theke ekta pizza order daw.,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Star Kabab"", ""item"": ""Pizza"", ""quantity"": 1}}",,
seed_0238_persona_code_switch_1,persona_code_switch,create_calendar_event,"Bhai, Monday 10:00 tar dike meeting ta fix koro to.",No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Meeting"", ""date"": ""Monday"", ""time"": ""10:00""}}",,
seed_0041_transliteration_4,transliteration,get_weather,London-e ajk weather kmn?,No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""London"", ""date"": ""today""}}",,
seed_0303_persona_code_switch_5,persona_code_switch,create_calendar_event,"Tuesday 14:00 te lunch schedule kora lagbe, kore daw to.",No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Lunch"", ""date"": ""Tuesday"", ""time"": ""14:00""}}",,
seed_0135_transliteration_2,transliteration,order_food,KFC theke 1ta Kacchi Biryani order de to.,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Kacchi Biryani"", ""quantity"": 1}}",,
seed_0300_pure_bangla_2,pure_bangla,create_calendar_event,মঙ্গলবার সকাল ১০টার দিকে লাঞ্চের শিডিউল ঠিক করে ফেলো তো।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Lunch"", ""date"": ""Tuesday"", ""time"": ""10:00""}}",,
seed_0162_persona_code_switch_3,persona_code_switch,order_food,"Bhai, KFC theke 1 ta pizza order kore dao to.",No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Pizza"", ""quantity"": 1}}",,
seed_0098_persona_code_switch_2,persona_code_switch,book_ride,"Dhaka theke Chittagong er ride jodi peye jetaam, ektu dekho to.",No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Dhaka"", ""destination"": ""Chittagong""}}",,
seed_0243_transliteration_4,transliteration,create_calendar_event,Monday 18:00 te meeting ta schedule kore dao.,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Meeting"", ""date"": ""Monday"", ""time"": ""18:00""}}",,
seed_0329_persona_code_switch_4,persona_code_switch,search_flights,"Bhai, Dhaka theke Mumbai flight er info ta ektu daw.",No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Dhaka"", ""destination"": ""Mumbai""}}",,
seed_0100_transliteration_1,transliteration,book_ride,Dhaka theke Chittagong ekti ride daw.,No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Dhaka"", ""destination"": ""Chittagong""}}",,
seed_0099_pure_bangla_4,pure_bangla,book_ride,এয়ারপোর্ট যাওয়ার জন্য একটা ট্যাক্সি খুঁজে দাও তো।,Yes,"{""tool_name"": ""book_ride"", ""parameters"": {""destination"": ""Airport""}}",,
seed_0345_transliteration_1,transliteration,search_flights,Kolkata theke London er flight dekhao next week.,No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Kolkata"", ""destination"": ""London"", ""date"": ""next week""}}",,
seed_0080_persona_code_switch_4,persona_code_switch,book_ride,"Bhai, ektu Dhanmondi theke Airport er ekta ride book kore dao, please.",No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Dhanmondi"", ""destination"": ""Airport""}}",,
seed_0290_transliteration_5,transliteration,create_calendar_event,Friday 18:00 te Doctor schedule kore daile valo hoy.,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Doctor"", ""date"": ""Friday"", ""time"": ""18:00""}}",,
seed_0339_transliteration_3,transliteration,search_flights,Kolkata theke Mumbai er flight dekhao next week plz.,No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Kolkata"", ""destination"": ""Mumbai"", ""date"": ""next week""}}",,
seed_0251_pure_bangla_2,pure_bangla,create_calendar_event,মঙ্গলবার দুপুর ২টায় মিটিংয়ের ব্যবস্থা করুন।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Meeting"", ""date"": ""Tuesday"", ""time"": ""14:00""}}",,
seed_0295_transliteration_0,transliteration,create_calendar_event,Monday te 14:00 er dike Lunch fix koro.,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Lunch"", ""date"": ""Monday"", ""time"": ""14:00""}}",,
seed_0220_transliteration_4,transliteration,send_email,"Boss ke email ta kore dao, report is ready.",No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Boss"", ""subject"": ""Report"", ""body"": ""Report is ready.""}}",,
seed_0282_pure_bangla_0,pure_bangla,create_calendar_event,শুক্রবার সকাল ১০টায় ডাক্তারের অ্যাপয়েন্টমেন্ট ঠিক করে দিন।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Doctor"", ""date"": ""Friday"", ""time"": ""10:00""}}",,
seed_0335_transliteration_0,transliteration,search_flights,Dhaka theke London flight khujun.,No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Dhaka"", ""destination"": ""London""}}",,
seed_0095_pure_bangla_3,pure_bangla,book_ride,আমার জন্য এয়ারপোর্টে যাওয়ার একটা ট্যাক্সি পাঠিয়ে দাও।,Yes,"{""tool_name"": ""book_ride"", ""parameters"": {""destination"": ""Airport""}}",,
seed_0059_pure_bangla_5,pure_bangla,get_weather,আবহাওয়ার খবরটা একটু দে তো।,Yes,"{""tool_name"": ""get_weather"", ""parameters"": {}}",,
seed_0295_pure_bangla_5,pure_bangla,create_calendar_event,সোমবার দুপুর ২টার সময় লাঞ্চের জন্য বুকিং করো।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Lunch"", ""date"": ""Monday"", ""time"": ""14:00""}}",,
seed_0080_persona_code_switch_5,persona_code_switch,book_ride,"Dhanmondi theke Airport jabar jonno ekta ride book koro, jodi parho.",No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Dhanmondi"", ""destination"": ""Airport""}}",,
seed_0187_transliteration_3,transliteration,order_food,KFC theke 1ti burger order kore dao.,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Burger"", ""quantity"": 1}}",,
seed_0141_pure_bangla_2,pure_bangla,order_food,KFC থেকে ৩টা কাচ্চি বিরিয়ানি অর্ডার দে তো।,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Kacchi Biryani"", ""quantity"": 3}}",,
seed_0213_persona_code_switch_4,persona_code_switch,send_email,Ektu boss-ke email kore daw toh meeting er bishoye.,No,"{""tool_name"": ""send_email"", ""parameters"": {""recipient"": ""Boss"", ""subject"": ""Meeting"", ""body"": ""Regarding the Meeting""}}",,
seed_0263_pure_bangla_3,pure_bangla,create_calendar_event,আগামী শুক্রবার ১৮:০০ ঘটিকায় একটি মিটিংয়ের আয়োজন করুন।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Meeting"", ""date"": ""Friday"", ""time"": ""18:00""}}",,
seed_0276_transliteration_2,transliteration,create_calendar_event,Tuesday 14:00 te ekta Doctor schedule kore dao plz.,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Doctor"", ""date"": ""Tuesday"", ""time"": ""14:00""}}",,
seed_0281_pure_bangla_2,pure_bangla,create_calendar_event,মঙ্গলবার ১৮:০০টায় ডাক্তারের শিডিউল সেট কর।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Doctor"", ""date"": ""Tuesday"", ""time"": ""18:00""}}",,
seed_0290_persona_code_switch_4,persona_code_switch,create_calendar_event,"Bhai, Friday 18:00 baje-te Doctor schedule kore dao to, ektu help koro.",No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Doctor"", ""date"": ""Friday"", ""time"": ""18:00""}}",,
seed_0382_transliteration_5,transliteration,currency_convert,100 BDT k USD te convert krte hobe.,No,"{""tool_name"": ""currency_convert"", ""parameters"": {""amount"": 100, ""from_currency"": ""BDT"", ""to_currency"": ""USD""}}",,
seed_0080_transliteration_0,transliteration,book_ride,Dhanmondi theke Airport e ekta ride book koro.,No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Dhanmondi"", ""destination"": ""Airport""}}",,
seed_0079_pure_bangla_5,pure_bangla,book_ride,"ধানমন্ডি থেকে Airport যাব, একটা রাইড বুক করে দে।",No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Dhanmondi"", ""destination"": ""Airport""}}",,
seed_0333_transliteration_2,transliteration,search_flights,Dhaka theke Delhi flight dekhaw to next week er.,No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Dhaka"", ""destination"": ""Delhi"", ""date"": ""next week""}}",,
seed_0301_transliteration_5,transliteration,create_calendar_event,Tuesday 10:00 er dike lunch ta fix kro.,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Lunch"", ""date"": ""Tuesday"", ""time"": ""10:00""}}",,
seed_0170_persona_code_switch_4,persona_code_switch,order_food,Star Kabab theke 1 ta burger order korar byabosta koro to.,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""Star Kabab"", ""item"": ""Burger"", ""quantity"": 1}}",,
seed_0073_pure_bangla_1,pure_bangla,book_ride,এয়ারপোর্ট থেকে ধানমন্ডি পর্যন্ত একটা ক্যাব বুক করো তো।,No,"{""tool_name"": ""book_ride"", ""parameters"": {""pickup"": ""Airport"", ""destination"": ""Dhanmondi""}}",,
seed_0251_persona_code_switch_5,persona_code_switch,create_calendar_event,Ektu Tuesday 14:00-te meeting schedule kore daw na bhai.,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Meeting"", ""date"": ""Tuesday"", ""time"": ""14:00""}}",,
seed_0306_pure_bangla_1,pure_bangla,create_calendar_event,আগামী মঙ্গলবার সন্ধ্যা ৬টার দিকে দুপুরের খাবার শিডিউল করে দাও তো।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Lunch"", ""date"": ""Tuesday"", ""time"": ""18:00""}}",,
seed_0330_pure_bangla_3,pure_bangla,search_flights,আগামী সপ্তাহে ঢাকা থেকে Mumbai যাওয়ার ফ্লাইটের আপডেট দেখাও তো।,No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Dhaka"", ""destination"": ""Mumbai"", ""date"": ""next week""}}",,
seed_0050_persona_code_switch_0,persona_code_switch,get_weather,"London er weather kemon ekhon, ektu janay dibe?",No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""London""}}",,
seed_0334_persona_code_switch_3,persona_code_switch,search_flights,"Arre, tomorrow Dhaka to London flight ki ki ache janabe?",No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Dhaka"", ""destination"": ""London"", ""date"": ""tomorrow""}}",,
seed_0191_persona_code_switch_3,persona_code_switch,order_food,"KFC theke 2 ta burger order kora lagbe, kore daw.",No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Burger"", ""quantity"": 2}}",,
seed_0270_transliteration_4,transliteration,create_calendar_event,Doctor schedule koro Monday 18:00 te.,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Doctor"", ""date"": ""Monday"", ""time"": ""18:00""}}",,
seed_0048_pure_bangla_3,pure_bangla,get_weather,আগামীকাল London-এর আবহাওয়ার আপডেট দিন।,No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""London"", ""date"": ""tomorrow""}}",,
seed_0247_pure_bangla_5,pure_bangla,create_calendar_event,মঙ্গলবার ১০টার দিকে একটা মিটিং শিডিউল করে দাও।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Meeting"", ""date"": ""Tuesday"", ""time"": ""10:00""}}",,
seed_0260_pure_bangla_5,pure_bangla,create_calendar_event,শুক্রবার ১৪:০০ টায় একটি মিটিং শিডিউল করুন।,No,"{""tool_name"": ""create_calendar_event"", ""parameters"": {""title"": ""Meeting"", ""date"": ""Friday"", ""time"": ""14:00""}}",,
seed_0372_pure_bangla_4,pure_bangla,currency_convert,"১০০ ডলার সমান কত রুপি, দ্রুত জানিয়ে দাও।",No,"{""tool_name"": ""currency_convert"", ""parameters"": {""amount"": 100, ""from_currency"": ""USD"", ""to_currency"": ""INR""}}",,
seed_0036_pure_bangla_1,pure_bangla,get_weather,আগামীকাল Delhi-র আবহাওয়ার খবরটা একটু জানাবেন কি?,No,"{""tool_name"": ""get_weather"", ""parameters"": {""city"": ""Delhi"", ""date"": ""tomorrow""}}",,
seed_0350_persona_code_switch_3,persona_code_switch,search_flights,"Mumbai theke London flight lagbe, ektu search kore daw na bhai.",No,"{""tool_name"": ""search_flights"", ""parameters"": {""origin"": ""Mumbai"", ""destination"": ""London""}}",,
seed_0133_transliteration_5,transliteration,order_food,KFC theke 1ta Kacchi Biryani order deya jabe?,No,"{""tool_name"": ""order_food"", ""parameters"": {""restaurant"": ""KFC"", ""item"": ""Kacchi Biryani"", ""quantity"": 1}}",,
